STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,Measurement Flag,Quality Flag,Source Flag,Time of Observation,MDSF,Measurement Flag,Quality Flag,Source Flag,Time of Observation,DAPR,Measurement Flag,Quality Flag,Source Flag,Time of Observation,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100110,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,178, , ,0,9999,0,P, ,0,9999,-22, , ,0,0800,-261, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100111,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,152, , ,0,9999,0,P, ,0,9999,-17, , ,0,0800,-250, , ,0,0800,-228, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100112,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,152, , ,0,9999,0,P, ,0,9999,-22, , ,0,0800,-278, , ,0,0800,-239, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100113,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,152, , ,0,9999,0,P, ,0,9999,-33, , ,0,0800,-250, , ,0,0800,-233, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100114,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,152, , ,0,9999,0,P, ,0,9999,-17, , ,0,0800,-239, , ,0,0800,-106, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100115,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,152, , ,0,9999,0,P, ,0,9999,28, , ,0,0800,-239, , ,0,0800,-228, ,I,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100116,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,-6, , ,0,0800,-217, ,I,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100117,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,6, , ,0,0800,-222, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100118,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,152, , ,0,9999,0,P, ,0,9999,-6, , ,0,0800,-206, , ,0,0800,-161, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100119,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100120,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100121,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,127, , ,0,9999,0,P, ,0,9999,0, , ,0,0800,-211, , ,0,0800,-189, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100122,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,127, , ,0,9999,0,P, ,0,9999,-50, , ,0,0800,-194, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100123,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,358, , ,0,0800,889, , ,0,9999,762, , ,0,9999,-22, , ,0,0800,-250, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100124,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,762, , ,0,9999,0,P, ,0,9999,-56, , ,0,0800,-239, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100125,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,686, , ,0,9999,0,P, ,0,9999,-33, , ,0,0800,-306, , ,0,0800,-300, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100126,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,660, , ,0,9999,0,P, ,0,9999,-61, , ,0,0800,-294, , ,0,0800,-283, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100127,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,-44, , ,0,0800,-289, , ,0,0800,-228, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100128,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,8, , ,0,0800,686, , ,0,9999,25, , ,0,9999,-50, , ,0,0800,-239, , ,0,0800,-78, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100129,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,686, , ,0,9999,0,T, ,0,9999,6, , ,0,0800,-139, , ,0,0800,-139, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100130,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,6, , ,0,0800,-267, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100131,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,559, , ,0,9999,0,P, ,0,9999,-22, , ,0,0800,-250, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100201,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,559, , ,0,9999,0,P, ,0,9999,-33, , ,0,0800,-278, , ,0,0800,-239, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100202,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,559, , ,0,9999,0,P, ,0,9999,-50, , ,0,0800,-322, , ,0,0800,-317, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100203,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,559, , ,0,9999,0,P, ,0,9999,-67, , ,0,0800,-322, , ,0,0800,-256, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100204,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,8, , ,0,0800,559, , ,0,9999,25, , ,0,9999,-94, , ,0,0800,-256, , ,0,0800,-178, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100205,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,559, , ,0,9999,0,P, ,0,9999,22, , ,0,0800,-250, , ,0,0800,-228, ,I,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100206,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,0, , ,0,0800,-206, ,I,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100207,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,25, , ,0,9999,-6, , ,0,0800,-128, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100208,13, , ,0,9999,25, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,559, , ,0,9999,-9999, , , ,9999,28, , ,0,0800,-244, , ,0,0800,-100, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100209,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,559, , ,0,9999,0,P, ,0,9999,17, , ,0,0800,-206, , ,0,0800,-178, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100210,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,508, , ,0,9999,0,P, ,0,9999,-22, , ,0,0800,-267, , ,0,0800,-228, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100211,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,508, , ,0,9999,0,P, ,0,9999,-33, , ,0,0800,-289, , ,0,0800,-261, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100212,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,508, , ,0,9999,0,P, ,0,9999,-22, , ,0,0800,-278, , ,0,0800,-244, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100213,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,22, , ,0,0800,-261, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100214,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,22, , ,0,0800,-233, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100215,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,0, , ,0,0800,-289, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100216,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0,T, ,0,0800,483, , ,0,9999,0,T, ,0,9999,-6, , ,0,0800,-283, , ,0,0800,-139, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100217,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,483, , ,0,9999,0,P, ,0,9999,44, , ,0,0800,-250, , ,0,0800,-228, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100218,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,432, , ,0,9999,0,P, ,0,9999,-17, , ,0,0800,-250, , ,0,0800,-217, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100219,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,432, , ,0,9999,0,P, ,0,9999,11, , ,0,0800,-239, , ,0,0800,-144, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100220,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,17, , ,0,0800,-144, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100221,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,-9999, , , ,9999,0,P, ,0,9999,22, , ,0,0800,-150, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100222,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,10, , ,0,0800,432, , ,0,9999,41, , ,0,9999,-6, , ,0,0800,-144, , ,0,0800,-117, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100223,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,432, , ,0,9999,0,P, ,0,9999,-22, , ,0,0800,-328, , ,0,0800,-278, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100224,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,432, , ,0,9999,0,P, ,0,9999,6, , ,0,0800,-294, , ,0,0800,-244, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100225,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,432, , ,0,9999,0,P, ,0,9999,11, , ,0,0800,-244, , ,0,0800,-122, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100226,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,406, , ,0,9999,0,P, ,0,9999,17, , ,0,0800,-239, , ,0,0800,-200, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100227,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0,T, ,0,0800,-9999, , , ,9999,0,T, ,0,9999,28, , ,0,0800,-200, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100228,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0,T, ,0,0800,-9999, , , ,9999,0,T, ,0,9999,17, , ,0,0800,-161, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100301,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,406, , ,0,9999,0,P, ,0,9999,28, , ,0,0800,-211, , ,0,0800,-144, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100302,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,406, , ,0,9999,0,P, ,0,9999,50, , ,0,0800,-233, , ,0,0800,-178, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100303,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,406, , ,0,9999,0,P, ,0,9999,28, , ,0,0800,-200, , ,0,0800,-172, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100304,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,381, , ,0,9999,0,P, ,0,9999,72, , ,0,0800,-200, , ,0,0800,-167, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100305,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,381, , ,0,9999,0,P, ,0,9999,67, , ,0,0800,-167, , ,0,0800,-67, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100306,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,381, , ,0,9999,0,P, ,0,9999,22, , ,0,0800,-217, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100307,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,381, , ,0,9999,0,P, ,0,9999,44, , ,0,0800,-211, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100308,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,216, , ,0,0800,584, , ,0,9999,198, , ,0,9999,33, , ,0,0800,-117, , ,0,0800,6, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100309,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,584, , ,0,9999,0,P, ,0,9999,33, , ,0,0800,-189, , ,0,0800,-139, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100310,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,584, , ,0,9999,0,P, ,0,9999,50, , ,0,0800,-200, , ,0,0800,-144, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100311,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,15, , ,0,0800,635, , ,0,9999,51, , ,0,9999,17, , ,0,0800,-228, , ,0,0800,-194, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100312,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,635, , ,0,9999,0,P, ,0,9999,22, , ,0,0800,-228, , ,0,0800,-183, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100313,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,584, , ,0,9999,0,P, ,0,9999,67, , ,0,0800,-233, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100314,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,508, , ,0,9999,0,P, ,0,9999,83, , ,0,0800,-189, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100315,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,8, , ,0,0800,533, , ,0,9999,41, , ,0,9999,11, , ,0,0800,-194, , ,0,0800,-150, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100316,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,508, , ,0,9999,0,P, ,0,9999,50, , ,0,0800,-217, , ,0,0800,-183, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100317,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,508, , ,0,9999,0,P, ,0,9999,78, , ,0,0800,-194, , ,0,0800,-150, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100318,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,457, , ,0,9999,0,P, ,0,9999,94, , ,0,0800,-194, , ,0,0800,-150, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100319,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,432, , ,0,9999,0,P, ,0,9999,117, , ,0,0800,-156, , ,0,0800,-83, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100320,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,18, , ,0,0800,533, , ,0,9999,119, , ,0,9999,6, , ,0,0800,-250, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20100321,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,0,0800,533, , ,0,9999,0,P, ,0,9999,11, , ,0,0800,-256, , ,0,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
